artist,告白/求婚,失戀/分手,工作/讀書,派對/狂歡,通勤/開車,運動
Piano Love Songs (白鋼琴之戀),7.2136920384951875,,,,,
Piano Love Songs: Classic Easy Listening Piano Instrumental Music,7.2136920384951875,,,,,
Piano Lullaby Music,,,,,,
Piano Tiles2,,,,,,
"Piano para Dormir, Academia de Relaxamento e Meditação, Masaje Relajante Masters",,,,,,
Piano19,,,,,,
Pianoboy高至豪,,,,,,
Picture This,,,,,,
Pictured Resort,,,,,,
Pierce Fulton,,,,,,
Pierre Alexander,,,,,,
"Pierre Dørge, New Jungle Orchestra",,,,,,
Pierre Koenigs,,,,,,
Pierre Lescaut (皮耶雷斯考),,,,,,
Pierre Moritz,,,,,,
"Pierre Pienaar, Dirkie Coetzee",,,,,,
Pii,,,,,,
Pikachu (Character Voice: Ikue Otani),,,,,,
Pile,,,,,,
Pinar Toprak,,,,,,
Pink Floyd (平克佛洛伊德),,,,,,
Pink Sweat$,3.450026627106394,,,,,
"Pink Sweat$, Crush",,,,,,
Pink Turns Blue,,,,,,
PinkPantheress,,,,,,
Pinkfong,,,,,,
Pinky Pinky,,,,,,
Pinocchio Original Soundtrack (木偶奇遇記電影原聲帶),,,,,,
Pirates Of The Caribbean (神鬼奇航電影原聲帶),,,,,,
Pitbull (嘻哈鬥牛梗),,,,1.6677441768565047,0.6265546239773044,2.543680655788279
"Pitbull, El Chombo, Karol G",,,,,,
Pitch Perfect Soundtrack (歌喉讚電影原聲帶),,,,,,
Pixar Greatest (皮克斯動畫王牌精選),,,,,,
Pixie Lott (琵希洛特),,,,,,
Pixx,,,,,,
Pixxie,,,,,,
Placebo (百憂解),,,,,,
Plage 84,,,,,,
Plain White T's (就是白樂團),,,,,,
Plastic,,,,,,
Plastik Funk (塑膠放克),,,,,,
Platinum Doug,,,,,,
Playboi Carti,,,,,,
Point Of Correction! feat. Mduduzi Mahlangu,,,,,,
"Pokmindset, Soulja boy",,,,,,
Polo & Pan,,,,,,
Polycat,,,,,,
Polyester the Saint,,,,,,
Pool service-summer chill,,,,,,
Pop Pistols,,,,,,
Pop Smoke,,,,,,
Popof,,,,,,
Poppin'Party,,,,4.479437322430878,,
Popu Lady,,,,,,
Porter Robinson,,,,,,
Portugal. The Man,,,,,,
Post Malone (巨星馬龍),2.047128821735121,1.1616114396590642,0.6024862307390189,0.37060981707922325,1.5315779697222998,0.5814127213230352
"Post Malone, Swae Lee",,,,,,
Power Hits (冠軍全擊),,,,,,
Power Music Workout,,,,,,5.0950114789623875
"Power Music Workout, Workout Remix Factory, Running Music Workout",,,,,2.4181314512684176,2.853668560779387
Powfu,,,,,,
Prabh Deep,,,,,,
Pray Time,,,,,,
Prepix,,,,,,
Preston Pablo,,,,,,
Pretty Brown,,,,,,
Pretty Pink,,,,,,
Prettyheartbreak,,,,,,
Pretzelle,,,,,,
Primary,,,,,,
Prince (王子),,,,,,
Prince Royce,,,,,,
Priscilla Ahn (普莉西雅),,,,,,
Pritt,,,,,,
Priya Ragu,,,,,,
Pro,,,,,,
ProSound Karaoke Band,,,,,,
Produce 101,,,,,,
"Project 8, Shane Kinsella",,,,,,
Project AER,,,,,,
Projects to Mansions,,,,,,
Proo Thunwa,,,,,,
Proposal,,,,,,
Prospa,,,,,,
Protoculture,,,,,,
"Protoculture, Nicholas Gunn",,,,,,
Proxie,,,,,,
Psalm Trees,,,,,,
"Psymbionic, Thelem",,,,,,
PuFFcorn & Diagona/T feat. ChaVV,,,,,,
PuFFcorn & Showmain,,,,,,
Public Library Commute,,,,,5.15167135270228,
Puddle Of Mudd (爛泥巴合唱團),,,,,,
Puff Daddy & The Family,,,,,,
Pulp (果漿合唱團),,,,,,
Puma Blue,,,,,,
Pump Iron,,,,,,
Pump It,,,,,,
Pump Up Hits,,,,,,
Pump Up Workout,,,,,,
Pumpkins (小南瓜樂隊),,,,,,
Punch,,,,,,
Punchnello (펀치넬로),,,,,,
Punk Rock Workout,,,,,,
Purity Ring,,,,,,
Purple Disco Machine,,,,,,
"Purple Disco Machine, Duke Dumont, Nothing But Thieves",,,,,,
Purple Haze,,,,,,
Pxnejaxx,,,,,,
Q the Trumpet,,,,,,
Q-Tip,,,,,,
QUEEN BEE (女王蜂),,,,,,
QUEENDOM,,,,,,
QUIX,,,,,,
QURULI 團團轉樂團,,,,,,
Qler,,,,,,
Quality Control,,,,,,
Quando Rondo,,,,,,
Quanzo,,,,,,
"Quavo, Lana Del Rey",,,,,,
"Quavo, Takeoff",,,,,,
Queen (皇后合唱團),,,,,2.1075019170145692,1.7112033502575696
Queen Latifah (拉蒂法女王),,,,,,
Queen Naija,,,,,,
Queen WA$ABII,,,,,,
Queens Of The Stone Age (石器時代女王),,,,,,
Quentin Moore,,,,,,
Quin,,,,,,
Quinn XCII,,,,,,
Quintino,,,,,,
"Quintino, 3 Are Legend",,,,,,
R&B Collaborations 2007,,,,,,
R-Mean,,,,,,
R. City feat.  Adam Levine,,,,,,
R. Kei,,,,,,
R. Kelly (勞凱利),,,,,,
R.E.M. (R.E.M.合唱團),,,,,,
R.G,,,,,,
R.I.O.,,,,,,
"R.Tee, Anda",,,,,,
R3HAB,,,,3.6566835285150026,,0.7682953817482966
R3HAB & DEORRO,,,,,,
R3HAB & KSHMR,,,,,,
R3HAB & VINAI,,,,,,
"R3HAB, A Touch Of Class",,,,,,
"R3HAB, AFROJACK",,,,,,
"R3HAB, Amy Shark",,,,,,
"R3HAB, Andy Grammer",,,,,,
"R3HAB, Clara Mae, Frank Walker",,,,,,
"R3HAB, HRVY",,,,,,
"R3HAB, Jolin Tsai",,,,,,
"R3HAB, Jonas Blue",,,,,,
"R3HAB, Kelvin Jones",,,,,,
"R3HAB, Khrebto",,,,,,
"R3HAB, Krewella",,,,,,
"R3HAB, Lia Marie Johnson",,,,,,
"R3HAB, Mike Williams",,,,,,
"R3HAB, Skytech",,,,,,
"R3HAB, Sofia Carson",,,,,,
"R3HAB, Sophie and the Giants",,,,,,
"R3HAB, THRDL!FE",,,,,,
"R3HAB, Timmy Trumpet",,,,,,
"R3HAB, Timmy Trumpet, W&W",,,,,,
"R3HAB, Vini Vici, Pangea",,,,,,
"R3HAB, Winona Oak",,,,,,
"R3SPAWN, Mike Ottoro, Thomas Vann",,,,,,
R3hab & NERVO,,,,,,
R3hab & NERVO & Ummet Ozcan,,,,,,
"R3hab, Quintino",,,,,,
RADWIMPS,,,,2.4931933148965926,,0.8148587382178903
"RADWIMPS, Kazuma Jinnouchi",,,,,,
RAICO (雷鼓),,,,,,
RAIN (鄭智薰),,,,,,
"RAIN, MONSTA X, BraveGirls, ATEEZ",,,,,,
RAINBOW (레인보우),,,,,,
RAINZ,,,,,,
RAISE A SUILEN,,,,,,
RAKURA,,,,,,
RAM+Daniel Skyver,,,,,,
"RAM, Marco V & Darren Porter",,,,,,
"RAM, Susana",,,,,,
RAVI (라비),,,,,,
"RAVI, YERI, JEON WOONG",,,,,,
RAW BY PEPPERS,,,,,,
RAYE,,,,,,
RDX,,,,,,
REAL王,,,,,,
RED芮德,,,,,,
"REGGIO, Dj Junior (TW)",,,,,,
RENT Soundtrack (吉屋出租電影原聲帶),,,,,,
REPOW,,,,,,
RESCENE,,,,,,
REVOLUTION HEART,,,,,,
REZZ,,,,,,
REi,,,,,,
RGP (레게 강 같은 평화),,,,,,
RIIZE,,,,,,
"RIIZE, Chromeo",,,,,,
"RIIZE, Darius",,,,,,
RIKA & Galantis,,,,,,
RINI,,,,,,
RIO,,,,,,
RIRI,,,,,,
"RITA ORA, Imanbek",,,,,,
RJ01,,,,,,
RK金承熙,,,,,,
RL Grime,,,,,,
RM,,,,,,
ROCKY,,,,,,
ROCOBERRY,,,,,,
"ROCOBERRY, DOYOUNG",,,,,,
"RODA, ROBINS, HLB",,,,,,
RODINA,,,,,,
ROIROM,,,,,,
"ROLE MODEL, Laufey",,,,,,
ROSALÍA,,,,,,
"ROSALÍA, Björk, Yves Tumor",,,,,,
"ROSALÍA, Cardi B",,,,,,
"ROSALÍA, J Balvin",,,,,,
"ROSALÍA, Rauw Alejandro",,,,,,
"ROSALÍA, Travis Scott",,,,,,
ROSÉ & Bruno Mars,,,,,,
ROSÉ,,,,,,
ROY KIM,,,,,,
"ROZES, Nicky Romero",,,,,,
RPG (RPG),,,,,,
"RPG, NEOSO",,,,,,
RRAREBEAR,,,,,,
"RSN, Funky Beatz",,,,,,
RUN DMC,,,,,,
RUN-DMC,,,,,,
RYOTA 片山凉太,,,,,,
RYUN,,,,,,
Ra Ra Riot (拉拉騷動樂團),,,,,,
Ra.D (라디),,,,,,
"Ra.D, d.ear, BrotherSu, JooYoung",,,,,,
Ra.L (라엘),,,,,,
Rabbit In The Moon,,,,,,
RachYO,,,,,,
Rachael Yamagata (山形瑞秋),,,,,,
Rachel Chinouriri,,,,,,
Rachel Platten (瑞秋普蕾頓),,,,,,
"Rachel Podger, Kristian Bezuidenhout",,,,,,
"Rachel Redmond, Peter Whelan, Irish Baroque Orchestra",,,,,,
"Rachel Zegler, Disney",,,,,,
Racoon Racoon,,,,,,
Rad Museum,,,,,,
Radio Arabella - iTunes,,,,,,
Radiohead (電台司令合唱團),,3.196831482698086,,,,
Rae Sremmurd,,,,,,
"Rae Sremmurd, Swae Lee, Slim Jxmmi",,,,,,
RaeLynn,,,,,,
Rafael Cesario & Marcos Aragoni,,,,,,
"Raffaele Trevisani, Paola Girardi",,,,,,
Raffertie,,,,,,
Rag'N'Bone Man,,,,,,
Raghav,,,,,,
Ragnhild Hemsing,,,,,,
Raheem DeVaughn,,,,,,
Rahmania Astrini,,,,,,
Raiden,,,,,,
"Raiden, Bright Lights",,,,,,
"Raiden, CHANYEOL",,,,,,
"Raiden, Tom Tyger",,,,,,
Raijun,,,,,,
"Rain Sounds, Rain for Deep Sleep",,,,,,
Raina (레이나),,,,,,
Rainbow,,,,,,
Rainbow Jazz Trio,,,,,,
Rainbow Kids(레인보우 Kids),,,,,,
Rainbow note (레인보우 노트),,,,,,
Raisa,,,,,,
"Raisa, Sam Kim",,,,,,
Raja Kumari,,,,,,
Raja Scar,,,,,,
"Ralph Vaughan Williams, Gustav Holst, Edward Elgar",,,,,,
Ramin Bahrami,,,,,,
Ramin Djawadi (拉敏‧賈瓦帝),,,,,,
"Ramiro Lopez, Miguel Clemente",,,,,,
Ramo X Kingse,,,,,,
Ramones (雷蒙合唱團),,,,,,
Rancid,,,,,,
Randy Newman (蘭迪紐曼),,,,,,
Rangga Jones,,,,,,
"Rangga Jones, QUARAW",,,,,,
"Rangga Jones, TENGY",,,,,,
Rascal Flatts,,,,,,
"Rascal Flatts, Kelly Clarkson",,,,,,
"Rasmus Faber, Maia Hirasawa",,,,,,
Rasster,,,,,,
Ratatouille (料理鼠王電影原聲帶),,,,,,
Rauw Alejandro,,,,,,
Rave,,,,,,
Rave Busterz,,,,,,
Rave Hits (電音總精選),,,,4.5708544106437525,,
Rave Nation,,,,,,
Rave Party 1969,,,,,,
Rave Radio,,,,,,
Rave Republic,,,,,,
Rave Republic & Jeffrey Sutorius,,,,,,
Raveena,,,,,,
Ravyn Lenae,,,,,,
"Ray Brown, Laurindo Almeida",,,,,,
Ray Charles (雷查爾斯),,,,,,
Ray Fulcher,,,,,,
"Ray Parker, Jr.",,,,,,
Ray Volpe,,,,,,
Ray 黃霆睿,,,,,,
RayRay,,,,,,
RayRay x ØZI,,,,,,
"RayRay, Crisis Era",,,,,,
Raychell,,,,,,
Re:name,,,,,,
ReN,,,,,,
ReOrder,,,,,,
"ReOrder, Jordan Tobias, Crowd+Ctrl",,,,,,
"Reading and Study Music, Reading Music, Relaxation Reading Music",,,,,,
Readymade Breakup,,,,,,
Reba McEntire (蕾芭麥肯泰爾),,,,,,
Rebecca Black,,,,,,
Red Hot Chili Peppers (嗆辣紅椒合唱團),,,,,,
Red Panda Tapes,,,6.836210431452067,,,
Red Velvet,,,1.1307531431985933,0.7949312018510875,0.7839499884546949,2.5721193215051668
"Red Velvet, Mar Vista",,,,,,
"Red Velvet, aespa",,,,,,
RedOne,,,,,,
Redfoo & VINAI,,,,,,
Redfoo (雷度福),,,,2.7425126463862517,1.1775248806176641,0.921954458097956
Redi Hasa,,,,,,
Redman (紅人),,,,,,
Reebs,,,,,,
Reece Low,,,,,,
Reel 2 Real,,,,,,
Reepr,,,,,,
Reez,,,,,,
"Reez, Mandy Jiroux",,,,,,
Regard,,,,,,
"Regard, RAYE",,,,,,
"Regard, Troye Sivan, Tate McRae",,,,,,
"Regard, Years & Years",,,,,,
Regilio,,,,,,
"Rei, 藤原さくら",,,,,,
Reid Stefan,,,,,,
Reik (雷克樂團),,,,,,
Reiley,,,,,,
Relax Piano Channel,,,,,,
Relaxing Chill Out Music,,,,4.570854410643753,,
"Relaxing Piano Music Consort, Piano Tribute Players, Relaxing Piano Music",,,,,5.15167135270228,
Relient K,,,,,,
"Rema, Selena Gomez",,,,,,
"Remady, Manu-L",,,,,,
Remember Monday,,,,,,
Remenber Me (記得我電影原聲帶),,,,,,
Renaud Capucon (杭諾‧卡普松),,,,,,
Rene LaVice,,,,,,
Reneé Dominique,,,,,,
Reneé Rapp,,,,,,
ReoNa,,,,,,
Reol,,,,,,
"Repiet, Julia Kleijn",,,,,,
Resa Club,,,,,,
Restless Road,,,,,,
"Retrika, Alex Mueller",,,,,,
RetroVision,,,,,,
Rev Theory,,,,,,
Revil O.,,,,,,
Rex Green,,,,,,
Rex Orange County,,,,,,
Rhodes & Birdy,,,,,,
Rhyan & R.G,,,,,,
Rhye,,,,,,
Rianne,,,,,,
Rica Matsumoto,,,,,,
Riccardo Muti,,,,,,
Rich Brian,,,,,,
Rich The Kid,,,,,,
Richard Clayderman (理查克萊德門),,,,,,
Richard Durand (李察杜蘭),,,,,,
"Richard Durand, Nicholas Gunn",,,,,,
Richard Grey,,,,,,
Richard Marx (理查瑪爾克斯),,,,,,
Richie Diablo,,,,,,
Richie Hawtin,,,,,,
Rick Astley (瑞克艾斯里),,,,,,
Rick Ross (瑞克羅斯),,,,,,
Rick Springfield (瑞克史普林菲爾),,,,,,
Rick Wakeman (瑞克威克曼),,,,,,
Ricky Martin (瑞奇馬汀),,,,,,
"Rico & Miella, Telykast",,,,,,
Rico Nasty,,,,,,
Ride,,,,,5.15167135270228,
Ridin' Thumb,,,,,,
Riff Raff,,,,,,
Rifle,,,,,,
Right Said Fred,,,,,,
Rihanna (蕾哈娜),1.0779080057521544,0.44910787113255357,,1.4185410239928888,0.6513607457439665,1.7926892240793586
Riley Green,,,,,,
Riley Pearce,,,,,,
Riley Power,,,,,,
Riley Thomas,,,,,,
Rimishërimi,,,,,,
Rina Sawayama,,,,,,
"Rinaly, Christina Novelli",,,,,,
Rin音,,,,,,
Rio: Music From The Motion Picture (Rio 里約大冒險 電影原聲帶),,,,,,
Riot Ten,,,,,,
Rishi Rich,,,,,,
Risso (리소),,,,,,
Rita Ora (芮塔歐拉),,,,,,
Riton & Kah-Lo,,,,,,
Riton x Belters Only,,,,,,
"Riton, Kah-Lo",,,,,,
"Riton, MNEK, The House Gospel Choir",,,,,,
"Riton, Nightcrawlers",,,,,,
Riva Starr,,,,,,
Rival Consoles,,,,,,
"River Flows In You, Piano Man",,,,,,
Rixton,,,,,,
Ro Ransom,,,,,,
"Roach Killer, Raxstar, Big Dhillon, Badshah, Sarb Smooth, Raftaar",,,,,,
Road Trip,,,,,,
RoadTrip,,,,,5.15167135270228,
"Roah, Doyeon",,,,,,
Rob Cantor,,,,,,
Rob Simonsen,,,,,,
"Rob Simonsen, Faux Fix",,,,,,
Robbie Doherty,,,,,,
Robbie Williams (羅比威廉斯),,,,,,
Robert Falcon,,,,,,
"Robert Falcon, THRILLION, JUSTN X",,,,,,
Robert Glasper (羅勃葛拉斯帕),,,,,,
"Robert Nickson, Solarstone & Factor B (輝耀之石)",,,,,,
Robert Rich,,,,,,
Roberta Flack (蘿貝塔弗萊克),,,,,,
"Robin Aristo, Azooland, NIKK",,,,,,
Robin Hustin,,,,,,
Robin Schulz & David Guetta,,,,,,
Robin Schulz & Tom Walker,,,,,,
Robin Schulz (羅賓舒爾茨),,,,2.056884484789689,,
Robin Schulz x NERVO x KOPPY,,,,,,
Robin Schulz x Sigala x Zoe Wees,,,,,,
"Robin Schulz, Marc Scibilia",,,,,,
Robin Thicke (羅賓西克),,,,,,
Robyn (蘿蘋),,,,,,
"Robyn, Jamie xx",,,,,,
"Robyn, Marlon Hoffstadt",,,,,,
Rocco,,,,,,
Rochelle Jordan,,,,,,
"Rochelle Jordan, COLORS",,,,,,
Rock 'N' Roll Radio (로큰롤라디오),,,,,,
Rocket Empire,,,,,,
Rocket Punch,,,,,,
Rockin' Squat,,,,,,
"Rockwell, Roni Size",,,,,,
Rod Stewart (洛史都華),,,,,,
Roddy Reynaert,,,,,,
Roddy Ricch,,,,,,
Roger Davidson (羅傑‧戴維森),,,,,,
Roger Norrington (諾靈頓爵士),,,,,,
Roger Waters (羅傑瓦特斯),,,,,,
Rol3ert,,,,,,
Romantic Candlelight Orchestra,7.2136920384951875,,,,,
Romantic Guitar,7.2136920384951875,,,,,
Romantic Jazz,7.2136920384951875,,,,,
Romantic Melody Chobi,,,,,,
Romantic Piano,7.2136920384951875,,,,,
Romantic Piano Music,7.2136920384951875,,,,,
Romantic Piano Song Masters,,,,,,
Romantic Piano for Reading,7.2136920384951875,,,,,
Romantic Sax,7.2136920384951875,,,,,
Romantic Sax Instrumentals,7.2136920384951875,,,,,
Romeo Santos (羅密歐山托士),,,,,,
Romy,,,,,,
"Romy, Peaches",,,,,,
Ronald Sims,,,,,,
Ronan Keating (羅南),,,,,,
Roni Size (羅尼賽斯),,,,,,
Ronnie Dyson,,,,,,
Ronny J,,,,,,
Rons week,,,,,,
Room307,,,,,,
Rory Feek,,,,,,
"Rory More O’Donoghue, Sarah Joyce",,,,,,
Rose,,,,,,
Rose Gray,,,,,,
"Rose, Flora",,,,,,
Roselia,,,,,,
Rosie Carney,,,,,,
Rosie Darling,,,,,,
Rothy (로시),,,,,,
Roulsen,,,,,,
Round Midnight,,,,,,
Rowan Drake,,,,,,
Roxette (羅克賽二重唱),,,,,,
"Roxette, Galantis",,,,,,
Roy Hargrove,,,,,,
"Roy Kim, Kim EZ",,,,,,
Roy Woods,,,,,,
Royal Blood (皇親貴族),,,,,,
Royal Philharmonic Orchestra (英國皇家愛樂管絃樂團),,,,,,
Royal Sadness,,7.814476957706432,,,,
"Royale Avenue, Gavin Moss, Dwin",,,,,,
Royalston,,,,,,
Royel Otis,,,,,,
Rozy,,,,,,
RuPaul,,,,,,
Rub!k,,,,,,
RubberBand,,,,,,
Ruben Galloway,,,,,,
Ruben Young,,,,,,
"Ruben de Ronde, Louise Rademakers",,,,,,
Rubinstein Trio,,,,,,
Rudie Edwards,,,,,,
Rudimental & The Martinez Brothers,,,,,,
Rudimental (根基樂團),,,,,,
Rudimental x Major Lazer,,,,,,
"Rudimental, 1991, PNAU, AR/CO",,,,,,
"Rudimental, Jess Glynne",,,,,,
"Rudimental, Khalid",,,,,,
"Rudimental, Skream",,,,,,
Rudy Smith Quartet,,,,,,
Ruel,,,,,,
Rui Massena,,,,,,
Rumer (露莫),,,,,,
"Run Girls, Run!",,,,,,
Run River North,,,,,,
Run The Jewels,,,,,,
Running & Jogging Club,,,,,,
"Running Hits, CrossFit Junkies, Tabata Music for Workout",,,,,,5.3780676722380765
"Running Music Academy, Running Songs Workout Music Club, Running Songs Workout Music Trainer",,,,,,
Running Songs Workout Music Dance Party,,,,,,
Runze Zheng,,,,,,
"Rushlow, CPX",,,,,,
Rusko,,,,,,
Russ,,,,,,
Russ Liquid,,,,,,
Russell Dickerson,,,,,,
Russian Red (羅素紅),,,,,,
Ruth B.,,,,,,
"Ruth B., Dean Lewis",,,,,,
Ryan Adams (萊恩亞當斯),,,,,,
Ryan Kinder,,,,,,
Ryan Riback,,,,,,
Ryland James,,,,,,
Ryo Umekawa,,,,,,
Ryohei Matsufuji,,,,,,
"Ryos, Jarred",,,,,,
Ryu,,,,,,
Ryu Matsuyama,,,,,,
Röyksopp (洛伊薩普樂團),,,,,,
"Røtten, Phillip Lemvall",,,,,,
S Club 7 (七小龍),,,,,,
S I M,,,,,,
S U G R.,,,,,,
S.E.S.,,,,,,
S.H.E,0.6183164604424447,3.4606969384128488,0.7430663512447899,,1.1775248806176641,0.460977229048978
S.M. THE BALLAD,,,,,,
SA.IE,,,,,,
SAAY,,,,,,
SAILR,,,,,,
SAINt JHN,,,,,,
SAMVI,,,,,,
SASAKLA ＆ JohnJohnFestival,,,,,,
"SASAMI, Soccer Mommy",,,,,,
SAY MY NAME,,,,,,
SAya,,,,,,
SB19,,,,,,
SCOOL,,,,,,
SE7EN,,,,,,
SEB,,,,,,
SECHSKIES,,,,,,
SECRET NUMBER,,,,,,
SEINY,,,,,,
SERIOUS BACON,,,,,,
SEULGI,,,,,,
"SEULGI, CIFIKA, LOOZBONE, Moksi",,,,,,
SEUNGKWAN,,,,,,
SEUNGRI,,,,,,
SEVENTEEN (세븐틴),,,0.8076808165704238,0.6458816015040085,2.4078463931108485,1.2276024034456479
SF9,,,,,,
SG Lewis,,,,,,
"SG Lewis, Chloé Caillet",,,,,,
"SG Lewis, London Grammar",,,,,,
"SG Lewis, Robyn, Channel Tres",,,,,,
"SG Lewis, Shygirl",,,,,,
"SGBOYZ (Jay Park, Don Mills, Loco, Nucksal)",,,,,,
SH!N 신,,,,,,
"SHAED, ZAYN",,,,,,
SHAKED,,,,,,
"SHARPS, Moore Kismet",,,,,,
SHAUN,,,,2.2854272053218767,2.0606685410809122,
"SHAUN, Advanced",,,,,,
SHE'S,,,,,,
SHINJIRO ATAE,,,,,,
SHINee,,,2.6750388644812437,1.279839234980251,,1.075613534447615
"SI US PLAU, Veronica Bravo",,,,,,
"SICK CVNT, GYM HARDSTYLE, HARDSTYLE BRAH",,,,,,5.3780676722380765
SILVY,,,,,,
SIMONFROMLANTOWN,,,,,,
SIRUP,,,,,,
SISTAR,,1.3954423138761487,,,,2.689033836119038
SIX LOUNGE,,,,,,
SJIN,,,,,,
SKE48,,,,,,
SKY-HI,,,,,,
"SLANDER, Fairlane, Jonathan Mendelsohn",,,,,,
SLAPKISS,,,,,,
"SLUMBERJACK, Machine Age",,,,,,
SMTOWN,,,,,,
SNAKEWAX,,,,,,
SNØW,,,,,,
SOAK,,,,,,
SOHN,,,,,,
"SOIL & ""PIMP"" SESSIONS",,,,,,
SOLARSTONE (輝耀之石樂團),,,,,,
SOLE (쏠),,,,,,
"SOLE, THAMA",,,,,,
SOLOMON,,,,,,
SOLOMON (所羅門),,,,,,
SOMA,,,,,,
SOMDEF,,,,,,
"SOMI, BIG Naughty",,,,,,
SOOJIN,,,,,,
SOPHIE,,,,,,
"SOPHIE, Evita Manji",,,,,,
SOUND PALETTE,,,,,,
SOWALL,,,,,,
SOYA (소야),,,,,,
SPEED,,,,,,
SPICA,,,,,,
SPYAIR,,,,,,
SPiCYSOL,,,,,,
SS501,,,,,,
SSAK3 (U-do-ragon & Linda G & B-ryong),,,,,,
STACO,,,,,,
STAYC,,,,,2.57583567635114,
STELLA LEFTY,,,,,,
STRX,,,,,,
STVW & Koriz,,,,,,
SUDI,,,,,,
SUHO (수호),,,,,,
SUHO x Youngjoo Song,,,,,,
"SUN, Bomin, iHwak",,,,,,
SUNGJIN,,,,,,
SUNMI (선미),,,1.0927446341835145,1.8821165220297806,1.2121579653417132,0.7908923047408936
SUNNY X HENRY,,,,,,
SUPER BEAVER,,,,,,
SUPER JUNIOR,,,0.2672900544046007,,4.33629890838969,0.3869113433264803
SUPER JUNIOR-D&E(東海&銀赫),,,,,2.57583567635114,
SUPER JUNIOR-K.R.Y.,,,,,,
"SUPERBEE, UNEDUCATED KID, twlv, Yuzion",,,,,,
SUPER★DRAGON,,,,,,
"SURAN, Peder Elias",,,,,,
SURL,,,,,,
SVNG,,,,,,
"SWACQ, Pandaboyz, Lux & Marcusson",,,,,,
SWV,,,,,,
SZA,2.2041836784290854,1.3024128262844055,,,1.5741218022145858,
"SZA, The Weeknd, Travis Scott",,,,,,
Sabrina,,,,,,
Sabrina Carpenter,2.061054868141482,,,,1.4719061007720802,1.344516918059519
"Sabrina Carpenter, Jonas Blue",,,,,,
Sabrina Claudio,,,,,,
Sabrina 胡恂舞,,,,,,
Sabão,,,,,,
Sacconi String Quartet,,,,,,
Sacha,,,,,,
Sad Instrumental Piano Music Zone,,7.814476957706433,,,,
Sad Music Songs Piano,,,,,,
Sad Piano Music Collective,,7.814476957706433,,,,
Sad Puppy,,7.814476957706432,,,,
Sad Songs Music,,7.814476957706433,,,,
Sadie Jean,,,,,,
Saele Valese,,,,,,
Safeplanet,,,,,,
Saga Faye,,,,,,
Sagong,,,,,,
Said The Sky,,,,,,
Sak Noel,,,,,,
"Sak Noel, DJ Kuba & Neitan feat. Mayra Veronica",,,,,,
"Sala, oi",,,,,,
Salmo,,,,,,
Salt-N-Pepa,,,,,,
Salva,,,,,,
Salvatore Ganacci,,,,,,
Sam & Dave (山姆＆ 戴夫),,,,,,
Sam Austins,,,,,,
Sam Barber,,,,,,
Sam Bruno,,,,,,
Sam Cooke,,,,,,
Sam Feldt,,,,2.4931933148965926,1.6391681576779982,
Sam Feldt & David Solomon,,,,,,
Sam Feldt & Gavin James,,,,,,
Sam Feldt & Möwe,,,,,,
Sam Feldt & The Him,,,,,,
Sam Feldt x LVNDSCAPE,,,,,,
"Sam Feldt, JVKE, Anitta",,,,,,
"Sam Feldt, Lush & Simon",,,,,,
"Sam Feldt, RITA ORA",,,,,,
Sam Fender,,,,,,
"Sam Fender, Olivia Dean",,,,,,
Sam Fischer,,,,,,
"Sam Fischer, Amy Shark",,,,,,
"Sam Fischer, Demi Lovato",,,,,,
Sam Gellaitry,,,,,,
Sam Grow,,,,,,
Sam Hunt,,,,,,
Sam Kim (샘김),,,,,,
"Sam Kim, Loco (샘김, 로꼬)",,,,,,
Sam Lin,,,,,,
Sam MacPherson,,,,,,
Sam O'Cain,,,,,,
Sam Rui,,,,,,
Sam Smith (山姆史密斯),1.4427384076990375,2.34434308731193,0.8916796214937479,,1.4424679787566383,
"Sam Smith, Aitana",,,,,,
"Sam Smith, Demi Lovato",,,,,,
"Sam Smith, Hikaru Utada",,,,,,
"Sam Smith, Kim Petras",,,,,,
"Sam Smith, Koffee, Jessie Reyez",,,,,,
"Sam Smith, Madonna",,,,,,
"Sam Smith, Normani",,,,,,
Sam Tsui,,,,,,
Sam With Friends,,,,,,
Sam is Ohm,,,,,,
Samira,,,,,,
"Samlight, YO-TKHS, Otto Palmborg",,,,,,
Sammy Adams featuring Mike Posner,,,,,,
"Sammy Rae & The Friends, Jacob Jeffries",,,,,,
Sammy Virji,,,,,,
"Sammy Virji, Issey Cross",,,,,,
Sampha,,,,,,
"SampliFire, ECRAZE",,,,,,
Samuel,,,,,,
Samuel Jack,,,,,,
Samuel Joseph,,,,,,
Samuel Seo (서사무엘),,,,,,
San,,,,,,
San Cisco,,,,,,
San E (산이),,,,,,
"San E, 레이나",,,,,,
San Holo,,,,,,
San Holo & Lizzy Land,,,,,,
San Sebastian,,,,,,
Sanchez (산체스),,,,,,
Sander van Doorn (杉德凡朵),,,,,,
"Sander van Doorn, Martin Garrix, DVBBS ft Aleesia",,,,,,
"Sango, Xavier Omär",,,,,,
Sannie,,,,,,
"Sano ibuki, なるみや",,,,,,
Santana (山塔那合唱團),,,,,,
Sara Bareilles (莎拉芭瑞黎絲),,,,,,
Sara Baroni,,,,,,
Sara Indrio,,,,,,
Sara James,,,,,,
Sara Kays,,,,,,
Sarah Barrios,,,,,,
Sarah Close,,,,,,
"Sarah Geronimo, SB19",,,,,,
Sarah Hemi,,,,,,
Sarah Kang,,,,,,
