playlist_id,title,description,image_url,status,error
WkyqNS0L8a72GDKEgz,myBOX 跟著管理丸聽半自動導航歌單 0126,阿信發呆時服用,https://i.kfs.io/playlist/global/739152v1/cropresize/300x300.jpg,ok,
4oDWvp4BBrbXwHPTPn,[ACG][動漫] 作業妨礙用嗨歌大全集,"イエッタイガー！ＵＯ燒起來！
超過48小時不間斷動漫歌，在此！",https://i.kfs.io/playlist/global/60623623v2/cropresize/300x300.jpg,ok,
GoaOvi3yeHNvjxrgF3,全場動起來！這些你一定唱過的廣式嗨歌,盤點那些年稱霸KTV的廣high金曲,https://i.kfs.io/playlist/global/61672126v2/cropresize/300x300.jpg,ok,
HZ2_dujjzAH654nxBM,練好身材，迎接夏天👟 #運動歌單,運動時的努力所流的汗，終究會回饋到身上，開啟運動歌單，開始動一動吧！,https://i.kfs.io/playlist/global/26573251v13/cropresize/300x300.jpg,ok,
-n9DQufFRZWo-o3fsa,不藏私公開！教練都聽這些歌重訓,,https://i.kfs.io/playlist/global/65344340v1/cropresize/300x300.jpg,ok,
GqyPWyhGEvhmv3-Lyz,筋肉爸爸做重訓聽的少女歌單,,https://i.kfs.io/playlist/global/54509187v1/cropresize/300x300.jpg,ok,
ClgNMmgNeTnDxZySLk,重訓時需要💪💪💪,,https://i.kfs.io/playlist/global/31002089v1/cropresize/300x300.jpg,ok,
8qUDv02Qq1Rxes2epE,《重啟人生》完整日劇原聲帶 #人生重來,"收滿日劇《重啟人生》（ブラッシュアップライフ / BRUSH UP LIFE / 人生重來 ）出現的歌曲，以及配樂！

*3人指的是麻美、美寶跟夏希，4人就是加真理鈴

✏️劇中出現的歌✏️ （*未上架）

■ 第1集
〈炎〉KTV美寶唱的歌
〈ココロオドル〉麻美唱的歌
〈secret base 〜君がくれたもの〜〉3人一起唱的歌
*〈ポケベルが鳴らなくて〉by 國武萬里｜夏希唱的歌 / 片尾
〈恋におちたら〉（墜入情網）回程車上唱的歌

■ 第2集
〈ポケベルが鳴らなくて〉夢中被警察追的歌 / 小福唱的第2首歌
〈MajiでKoiする5秒前〉YAMATO文具行挑貼紙時放的歌
〈GLAMOROUS SKY〉麻美講高中生活在電車上聽的歌
〈ポリリズム〉美寶開車開太遠，車上聽的歌
〈イケナイ太陽〉小福在KTV唱的歌（不是粉雪！）
〈僕が一番欲しかったもの〉小福唱的第2首歌 / 片尾
〈粉雪〉KTV裡加藤唱的歌
〈ひまわりの約束〉麻美講藥劑師工作時在電車上聽的歌

■ 第3集
〈サイレントマジョリティー〉去阿公家前車上聽的歌
〈ファイト！〉（Faito! / Fight!) 片尾

■ 第4集
〈粉雪〉夢裡三田老師推車的歌
〈ハナミズキ〉（花水木 / Hanamizuki）第三輪高中的麻美車上聽的歌
〈奇蹟〉田邊在KTV唱的歌
〈そばにいるね〉同行友人唱的歌
〈WINDING ROAD〉麻美跟田邊一起唱的歌
〈やさしくなりたい〉（想要變得溫柔）麻美上班前聽的歌 / 片尾
〈負けないで〉麻美當燈光替身時唱的歌
〈どうする！？どうしよう！？〉麻美發想早下班策略的配樂
〈Battaille Décisive〉麻美趕著下班促成一切時的配樂
〈Winding Road〉塚地先生抵達現場

■ 第5集
〈My Way〉3人早起時播的歌
〈パプリカ〉麻美在KTV問小福電話時背景的歌
*〈Koino Mega Lover〉by Maximum The Hormone｜片尾

■ 第6集
〈ムーンライト伝説〉第四輪的麻美，幼稚園的生活

■ 第7集
〈負けないで〉開頭3人追逐的音樂
〈Story〉3人聊天時，旁邊同學唱的歌
〈Sparkle〉麻美提到醫師證照時在車上聽的歌
〈白日〉麻美當上研究員在車上聽的歌
〈secret base 〜君がくれたもの〜〉片尾

■ 第8集
〈White Love〉真里鈴的那一輪、4人在車上唱的歌
〈ここにしか咲かない花〉（只在這裡盛開的花）小福在街頭唱的歌
〈笑えれば〉片尾

■ 第9集
〈Winding Road〉新一輪的麻美跟真理鈴互比輪數
〈Best Friend〉4人在店裡久違聊天，麻美跟真理鈴回家聊天

■ 第10集
〈ここにしか咲かない花〉KTV 小福唱的歌
〈これが私の生きる道〉美寶跟夏希合唱的歌
〈YAH YAH YAH〉麻美跟真理鈴歡樂合唱 / 老人院合唱的歌
〈Hello,Again～昔からある場所～〉片尾",https://i.kfs.io/playlist/global/76398962v1/cropresize/300x300.jpg,ok,
5_v-j40zg7hHIcTo09,重返 2002！這些西洋經典都 20 歲了,還記得 20 年前的約定嗎？一起聽著這些西洋歌曲長大的我們，又見面了，閉上眼睛重返 20 年前的自己！,https://i.kfs.io/playlist/global/73091421v1/cropresize/300x300.jpg,ok,
9a8oDcXcIfG-IQQe8Y,重播2008！10年前的你狂Repeat的西洋歌曲,時間飛快，2008年也邁入10週年了，2008年有哪些你在聽的音樂呢？你必定聽過以下的歌：Beyonce《Single Ladies》、Lady Gaga《Poker Face》、Taylor Swift《Love Story》還有Katy Perry的《I Kissed A Girl》！還有更多好歌，我們直接聽歌單，重播2008年回顧當時的好音樂！,https://i.kfs.io/playlist/global/60930328v1/cropresize/300x300.jpg,ok,
Cmj9A44ytJ3NcrQtz1,翻唱自己的歌：回望初心 重唱經典,只能說自己的歌還是自己翻唱才夠味！回望初心、秉持莫忘初衷，就來重新認識他們的作品吧！,https://i.kfs.io/playlist/global/60539931v29/cropresize/300x300.jpg,ok,
SlOJfK3isDBvOTJ5gC,重播2009我們都在聽的華語金曲！,還記得在那個尚未被社群媒體操控的年代，我們都在關注些什麼嗎？在偶像劇和選秀節目超高收視的帶動下，哪些歌曲轟炸大街小巷呢？音樂播放列表歌曲年年新增，是不是有些歌暫時被你遺忘了？帶你重新找回10年前你的心頭好吧！,https://i.kfs.io/playlist/global/63526725v2/cropresize/300x300.jpg,ok,
OraRNn8Q_b3P15ZEhZ,重溫 2005 年經典，回到當年好時光,,https://i.kfs.io/playlist/global/77304835v3/cropresize/300x300.jpg,ok,
HZHbIOjTzAH66SNdSK,重返1997：這些西洋歌曲都20歲了！,20年前的你在聽哪些歌呢？還記得1997風靡全球的團體，Spice Girls、Backstreet Boys與 'N Sync 青澀的模樣嗎？還有經典的「鐵達尼號」主題曲《My Heart Will Go On》，「空中監獄」主題曲《How Do I Live》都是自今傳唱度極高的歌曲，另外一聽就洗腦的歌曲《Barbie Girl》《MMMBop》《Tubthumping》，這些都是1997年發行的歌。,https://i.kfs.io/playlist/global/49626117v1/cropresize/300x300.jpg,ok,
PZd55uIeMWFJr8cN3t,緬懷麥可傑克森！30首經典重溫流行天王的永恆魅力,Cover：Michael Jackson｜1958 年 8 月 29 日 麥可傑克森誕生，他以精湛的舞技，以充滿靈魂的嗓音，締造不少傲人的事蹟，被譽為「流行天王」。可惜麥可傑克森在 2009 年 6 月 25 日逝世，讓粉絲與樂壇人士都非常不捨。藉由這些歌曲，向永遠的流行天王致敬，Long Live the King，他的音樂將永存在我們心中。,https://i.kfs.io/playlist/global/35348419v8/cropresize/300x300.jpg,ok,
_-INzf8me1aCH0aeKH,重溫2000！20年前最夯的西洋經典神曲,距今20年前2000年，全球歡天喜地地迎接千禧年的到來，音樂界也有許多精彩之作，包含饒舌天王阿姆（Eminem）的〈Stan〉、天團U2的〈Beautiful Day〉和小甜甜布蘭妮（Britney Spears）的〈Oops!... I Did It Again〉，都成為其生涯代表作；而野人花園（Savage Garden）的〈I Knew I Loved You〉，更是從1999一路燒到千禧年。你最愛的2000年金曲又是哪一首呢？,https://i.kfs.io/playlist/global/66728627v3/cropresize/300x300.jpg,ok,
GoYXaF3yeHNvhIdHDm,慢跑放鬆輕聽【2019 ELLE RUN跑前訓練】,跟著音樂節奏從慢跑開始調整呼吸吧!,https://i.kfs.io/playlist/global/63608759v2/cropresize/300x300.jpg,ok,
WsQXN4PCp1sPm_APTs,暖身動起來【2019ELLE RUN跑前訓練】,一起跟著超舒壓的音樂喚醒身體吧,https://i.kfs.io/playlist/global/63608751v3/cropresize/300x300.jpg,ok,
5_gCqw1jg7hHIGoPIl,循環訓練！艱難的每一秒，都有熱血的音樂！,,https://i.kfs.io/playlist/global/18058082v1/cropresize/300x300.jpg,ok,
DaXJrcpq6hWuOpI8EF,節奏夜跑【2019 ELLE RUN跑前訓練】,4/20與你相約在大佳河濱公園❤,https://i.kfs.io/playlist/global/63608767v2/cropresize/300x300.jpg,ok,
0otNvWO1SHk2MacePZ,一起走花路吧，Produce 101練習生們！,「Produce 101」第二季結束後，除了最終11人選組成限定組合「Wanna One」延續高人氣，曾在節目中演出的練習生們也逐漸開創了新的舞台。「Produce 101」第二季對練習生們來說是個實踐夢想的舞台，隨著節目的結束練習生們也開始了新的起點，未來也要一起走花路！,https://i.kfs.io/playlist/global/59732866v6/cropresize/300x300.jpg,ok,
4smMFIXoNYyiUrENZ1,NTC核心訓練篇,,https://i.kfs.io/playlist/global/35288959v1/cropresize/300x300.jpg,ok,
Sp2rSicRARmCZ2hkp1,華語對唱夯曲練起來！,精選動人對唱歌曲，跟好友情人一起K歌。,https://i.kfs.io/playlist/global/28834378v17/cropresize/300x300.jpg,ok,
4nEoE4S42aVxYYIz03,自律訓練法 Specialists 歷年精選,2026-01,https://i.kfs.io/playlist/global/73828548v1/cropresize/300x300.jpg,ok,
KmAr1xizu5MxHBagmA,NTC Game讓你的訓練課程像遊戲一樣好玩,Kop老師在2018 NIKE Super Workshop開設的NTC Game課程，可以了解NTC Mobility模組動作，並且藉由帶入音樂、創意、娛樂元素，提升參與課堂的運動員學習動機。在前半小時選了David Guetta不同時期的作品來暖身。接下來的歌曲都為了加入創意和娛樂元素而設計。在互動遊戲的情境下達到NTC訓練效果。,https://i.kfs.io/playlist/global/61533055v1/cropresize/300x300.jpg,ok,
OnXZblD2BBXEva03Jj,特編 健身用訓練音樂系列,"你可曾聽過健身時搭配的音樂會影響到訓練的效果！？
研究顯示音樂的節拍及節奏很重要，本歌單特編節拍不會太急太重節奏的歌曲，
依暖身-訓練-緩和順序編排，
讓你在辛勤健身時享受音樂帶來的加持魅力！",https://i.kfs.io/playlist/global/61345821v1/cropresize/300x300.jpg,ok,
Ko2Oznv-60uHIfXMpi,202210教育訓練 升級版,,https://i.kfs.io/playlist/global/74639285v1/cropresize/300x300.jpg,ok,
OoV8iCuOUsmp7uWWu0,吉他社必練西洋神曲,是不是每個女生都會愛上會彈吉他的男生？,https://i.kfs.io/playlist/global/66035593v4/cropresize/300x300.jpg,ok,
HaM5Ir68_aVO1BPe6i,"19歲那年,在大雞腿聽著五月天","19歲那年,在大雞腿聽著五月天",https://i.kfs.io/playlist/global/52022794v2/cropresize/300x300.jpg,ok,
DZyODt29ciOFbKw4T4,跳到「腿軟」最彈電音（Melbourne Bounce）,"超黏又沉的鼓，配上高音電波

強烈的對比，讓你「手網上甩」、「腿往下踩」",https://i.kfs.io/playlist/global/23015991v1/cropresize/300x300.jpg,ok,
CsRleJkItRtI4Dq9m7,跳到腿痠！Foster The People台北演唱會,令迷弟迷妹期待已久的Foster The People終於降臨台北，帶來最激昂的演出！連番獻上超過二十首超豐富精彩曲目，節奏律動讓人停不下來。主唱Mark更是滿場飛，不只踏進觀眾群澎湃上演餵魚秀，還在台上直接幫歌迷簽起CD。經過了這麼精彩的一夜，絕對需要今晚曲目再次重溫！,https://i.kfs.io/playlist/global/60930665v1/cropresize/300x300.jpg,ok,
1-C_bhQO1E2cxxeNQY,抬腿是條孤獨的漫漫長路,抬腿除了等雙腿漸漸麻痺還能幹嘛啊？來聽歌吧！,https://i.kfs.io/playlist/global/11353258v1/cropresize/300x300.jpg,ok,
P_XwHUFBa4XsQUwrMS,2023林宥嘉 idol世界巡迴演唱會 練唱歌單,"嘿！想跟宥嘉在演唱會上唱出完美的大合唱嗎？
但歌詞和旋律還沒背熟怎麼辦？
別擔心！研編不藏私~ 偷偷整理這份必練歌單分享給大家！
只要每天照三餐循環播放，睡前再複習一遍，
你就是演唱會台下最厲害的合唱小天使啦！",https://i.kfs.io/playlist/global/63399472v8/cropresize/300x300.jpg,ok,
PYyImXw4piAub7Shcy,🏃‍ 我的大腿外側沒有ㄉㄨㄞ ㄉㄨㄞ  ㄉㄨㄞ ㄉㄨㄞ ㄉㄨㄞ ㄉㄨㄞ ㄉㄨㄞ～,"新型冠狀病毒肺炎防疫期間，大家待在家中的時間增加，國民健康署王英偉署長提醒民眾，在家中也能適度運動，避免久坐少動以促進身體健康，才能更有效地對抗肺炎疫情。

對此，國民健康署提供居家適度運動的3個妙招，讓您在家鍛鍊身體，提升防疫能力：
1.伸展或肌力訓練：如瑜珈、仰臥起坐、伏地挺身、彈力球或彈力帶，或是客廳來回走動、原地扭腰擺臀和家人一起跳舞。
2.利用室內運動器材:如室內腳踏車或跑步機等來維持身體活動與運動。
3.做做健康操:兒童及青少年選擇有趣的親子活動，進行快樂體操和遊戲；成年人可做上班族健康操；老年人則可以在家打太極拳、八段錦、高齡長者健康操，或從居家的身體活動，如步行、曬衣服、提物、站姿或坐姿等日常活動，強化身體的平衡力、肌力、柔軟度或心肺耐力等，促進健康。

----- 騷耳Radio 關心您。",https://i.kfs.io/playlist/global/66848938v1/cropresize/300x300.jpg,ok,
DXe8l__0Hhl4sHBQQA,愛情是需要練習的,,https://i.kfs.io/playlist/global/54480576v6/cropresize/300x300.jpg,ok,
KseKW54ghgbL5nn5eB,J-POP必唱！去KTV你一定要練這幾首！,精選日本人KTV愛唱曲，一起高歌向2018道別吧！,https://i.kfs.io/playlist/global/17970698v2/cropresize/300x300.jpg,ok,
5XG6ibUtCAvDG5yqFy,不可能不會，韓文練歌房必備！🎤（每天更新！）,歡迎大家收藏我平時很愛唱的歌單！前陣子去韓國真的在他們 노래방 大唱💖 超爽！,https://i.kfs.io/playlist/global/72890311v3/cropresize/300x300.jpg,ok,
9-7QtkU4L47LLl9wNP,EDM陪你爆汗踩飛輪,,https://i.kfs.io/playlist/global/59480400v1/cropresize/300x300.jpg,ok,
0qFJj9_O3lfzvZUVlm,60分鐘運動必聽~爆汗系列,"在熱血的音樂與強而有力的節奏下，
提高人體最大氧氣攝取量，
促進心臟收縮功能、肺功能及正確的血流分配，
跟著音樂消耗卡路里
動出舒爽的心肺健康",https://i.kfs.io/playlist/global/62172442v1/cropresize/300x300.jpg,ok,
5ar_3iwQnNDC6q733Q,拳擊爆汗音樂，跟著節奏動次動！,,https://i.kfs.io/playlist/global/65344332v1/cropresize/300x300.jpg,ok,
Cr43aMVTBQ3cURqboO,TikTok 爆紅西洋老歌精選,精選在社群媒體上爆紅的經典老歌，你聽過幾首呢？,https://i.kfs.io/playlist/global/76169524v1/cropresize/300x300.jpg,ok,
-to5SNKBSIS_yYVFyr,陪你揮汗運動練體力,,https://i.kfs.io/playlist/global/52035248v1/cropresize/300x300.jpg,ok,
1_pCwOnj-qZsGU3rTJ,日語速爆新歌,【封面人物：YOASOBI】,https://i.kfs.io/playlist/global/26541410v382/cropresize/300x300.jpg,ok,
DZrC8m29ciOFY2JAm3,華語速爆新歌,【封面人物：丁噹 】,https://i.kfs.io/playlist/global/26541395v1017/cropresize/300x300.jpg,ok,
0kM_Sp_Ezou3BMGK-n,韓語速爆新歌,【封面人物：Apink】,https://i.kfs.io/playlist/global/26541412v501/cropresize/300x300.jpg,ok,
DZni8m29ciOFbRxTJq,西洋速爆新歌,【封面人物：Bruno Mars】火星人布魯諾睽違近十年發行全新個人單曲〈I Just Might〉，為二月底全新專輯《The Romantic》暖身預熱！,https://i.kfs.io/playlist/global/26541409v529/cropresize/300x300.jpg,ok,
CoUKewGnWOmngq07cg,次世代流行趨勢！？爆紅前夕的J-POP歌手！NEW BORN J-POP,"Cover: いずれ菖蒲か杜若
日本在地小編從當地唱片公司獲取第一手消息，率先介紹J-POP的新世代流行趨勢
趕在潮流之前一起來發掘下一位值得注目的歌手！
J-POPのネクストトレンドをアジアに向けていち早く発信するKKBOX公式プレイリスト。日々進化するJ-POPのトレンドを先取りして、要注目アーティストを見つけよう！
（每周更新一次／毎週更新）",https://i.kfs.io/playlist/global/78065301v54/cropresize/300x300.jpg,ok,
CpVz6vEwINR0V_sGlW,泰語速爆新歌,【封面人物：NuNew】,https://i.kfs.io/playlist/global/76830500v59/cropresize/300x300.jpg,ok,
-lS0sxWcI1RZ--MaRw,星爵的勁爆舞曲大帝國 第2輯,看完「星際異攻隊2」是否對電影裡的配樂意猶未盡呢？特別整理原聲帶【勁爆舞曲大帝國第2輯 Awesome Mix Vol. 2】的歌曲，以及電影裡的彩蛋歌曲，快來邊聽邊回味電影的片段吧！,https://i.kfs.io/playlist/global/54505993v1/cropresize/300x300.jpg,ok,
OpyLCOkW-a0Gxyyimb,影視OST🎬：畫面感爆棚主題曲,滿滿回憶的劇中主題曲,https://i.kfs.io/playlist/global/37533490v17/cropresize/300x300.jpg,ok,
0n96JOTSfFW0LopbfG,寶礦力和你一起用音樂汗動青春,,https://i.kfs.io/playlist/global/64251579v2/cropresize/300x300.jpg,ok,
Gp128v4aF7KFkb7jtH,燃脂：K-POP,跟上K-POP的律動節奏，一起舞動減脂！,https://i.kfs.io/playlist/global/21199653v15/cropresize/300x300.jpg,ok,
OtBl1meLPHGavft63Y,K歌燃脂動滋動（持續更新）,快跟著音樂的節奏來動滋動滋，跟小肚肚說掰掰，一起K歌燃燒脂肪吧！,https://i.kfs.io/playlist/global/22984780v3/cropresize/300x300.jpg,ok,
XZLqIVKSDBlbqIvs6N,夏夜：我的燃脂跑步歌單,夏天晚上就是要來跑步！一週三次 每次至少三十分鐘 遏止脂肪襲我！,https://i.kfs.io/playlist/global/35348649v1/cropresize/300x300.jpg,ok,
4nfJZ5To2aVxZhRgaV,燃燒吧 脂肪！,one more two more..跟著節奏消滅脂肪！,https://i.kfs.io/playlist/global/19373994v2/cropresize/300x300.jpg,ok,
KsKLpe4QhgbL7_mmbk,熱力節奏燃脂,Workout邊聽歌就能瘦！不管是慢跑、健身運動，就跟著電子節拍、舞曲節奏音樂動起來，燃脂效率加倍，和小腹婆大肚男說掰掰！,https://i.kfs.io/playlist/global/49621338v2/cropresize/300x300.jpg,ok,
LYFOWGu4UkVZybgR57,神遊印度有嘻哈燃燒脂肪！,,https://i.kfs.io/playlist/global/60256579v1/cropresize/300x300.jpg,ok,
OtUsKteLPHGattVk-N,完全燃脂策略 : 暖身＋跑步＋伸展,,https://i.kfs.io/playlist/global/26552088v1/cropresize/300x300.jpg,ok,
-rqHw6NNZZcQyZaZSX,燃脂必備！跟著歐巴追趕跑跳碰,跟著節奏動滋動！減肥之路有歐巴的陪伴，繼續跑個10公里也不累。,https://i.kfs.io/playlist/global/35263654v1/cropresize/300x300.jpg,ok,
LaeDHEyaVThOFu_nwZ,[燃脂區間]西洋170-175 BPM,搭配跑步 達到最佳燃脂效果吧！,https://i.kfs.io/playlist/global/61563162v1/cropresize/300x300.jpg,ok,
CtahKjuQcKhiTtyJp4,【運動必備】月圓人不圓，熱血搖滾和電音陪你燃燒脂肪（週五更新）,連假過後一定有不少人發現體重增加了不少，17首運動歌曲給你站上體重機的勇氣,https://i.kfs.io/playlist/global/62535508v9/cropresize/300x300.jpg,ok,
-qwHSiVw8C9Jy__TDT,動起來！我要甩肉減重燃燒脂肪,連假回來，該動一動了,https://i.kfs.io/playlist/global/37590597v1/cropresize/300x300.jpg,ok,
SrIt1wlZ_fWNSuTQGK,燃燒吧，脂肪！,愛運動的你，來聽點歌給自己活力，持續下去吧！,https://i.kfs.io/playlist/global/54513486v1/cropresize/300x300.jpg,ok,
8qCsv13gq1Rxchv1y7,吼呦吃太多！這一夏該動動燃脂了,,https://i.kfs.io/playlist/global/59519272v1/cropresize/300x300.jpg,ok,
WkPG9D0r8a72H39R96,哥運動練腹肌就靠這張 Kpop！,平常運動不知道要聽什麼嗎?卡特精選25首練腹肌專用 Kpop~聽這張就對了,https://i.kfs.io/playlist/global/35294118v1/cropresize/300x300.jpg,ok,
CryTocVTBQ3cVsPZ0e,健身必聽！腹肌我來找你了！,,https://i.kfs.io/playlist/global/68816158v2/cropresize/300x300.jpg,ok,
H-1YOBtcP2hFHJ6ymc,《肌肉魔法使 -MASHLE- 》  2季動畫歌曲與配樂原聲帶,"💡第3季《三魔対争神覚者最終試験編》將在2027年開播✨

收滿《肌肉魔法使 -MASHLE- 》 （マッシュル -MASHLE-）兩季的片頭曲與片尾曲，以及配樂，來跟著馬修踏上成為神覺者的路途吧🪄💪🏻

✏️ 歌曲筆記 ✏️
✨第一季🏋️ （2023）
OP：岡崎體育〈Knock Out〉
ED：フィロソフィーのダンス （Philosophy no Dance）
〈シュークリーム・ファンク〉

⭐️第二季（2024）
《神覚者候補選抜試験編》（E13-E24)
OP：Creepy Nuts〈Bling-Bang-Bang-Born〉
ED：私立惠比壽中學〈トーキョーズ・ウェイ！〉（Tokyo's Way!）

插曲
E23 〈Serious Steel〉馬修順利把大巨人甩走

✨《三魔対争神覚者最終試験編》(2027)
OP：TBC
ED：TBC",https://i.kfs.io/playlist/global/77751263v3/cropresize/300x300.jpg,ok,
DXCBnv-EHhl4szLUUF,12/31 增肌不抵觸 week-18,"*平衡 *轉速（90/96 bpm) *力量間歇
W1 30/30 (平路）
       課程介紹
* 30sec : 30sec
* 8+20 = 28 set
* 平衡練習
* 轉速練習90/96 bpm
W2 no name  （跳躍）
       0:06 96 bpm
       0:15 3個4+4個1
       0:35 1個8+4個2
       1:05 4個2+8個1
       1:25 1個8+4個2
       1:46 1個8+8個1
       2:25-2:45 4個2+8個1
E higher & higher (平衡)
    0:46左
    1:16 右
    1:46-2:34  平衡
    3:04-3:49 站姿平衡
X look at me (平路）
O Generate（力量間歇) 
    30sec:30sec x8
    1️⃣0:00-0:30
    2️⃣1:01-1:32
    3️⃣2:02-2:33
    4️⃣3:03-3:34
    5️⃣4:04-4:36
    6️⃣5:06-5:37
    7️⃣6:08-6:38
    8️⃣7:09-7:40
E 小孩 (轉速）90 bpm
O 30-30 funk （力量間歇） 30sec:30sec
C1 wui229 (伸展)
C2 踮起腳尖愛 （伸展）",https://i.kfs.io/playlist/global/78618291v1/cropresize/300x300.jpg,ok,
0s1lRIDJM6d4AQW4Iz,野餐兼外拍，陽光是最好的美肌模式,好音樂和好朋友，都是我最可靠的晴天娃娃。 #我的歌單我的青春語錄,https://i.kfs.io/playlist/global/35317073v1/cropresize/300x300.jpg,ok,
4m85UKvueA8t28uUZQ,台北曲藝團 說唱玩國之增強實力篇,,https://i.kfs.io/playlist/global/62778086v1/cropresize/300x300.jpg,ok,
Or8ejn9w_b3P1ml2DK,肌壯歐巴們的耳邊呢喃,,https://i.kfs.io/playlist/global/35352475v1/cropresize/300x300.jpg,ok,
4mRN0dueeA8t2CrVE4,劉增瞳 歷年精選,2026-01,https://i.kfs.io/playlist/global/noimg/cropresize/300x300.jpg,ok,
9_vNJXF5mE4IHW2o0f,劉增瞳 歷年精選,2025-03,https://i.kfs.io/playlist/global/63901561v39/cropresize/300x300.jpg,ok,
ClWKFQhdeTnDyZ8B1E,12/24 增肌不抵觸 week-17,"*圓 *轉速（75/80/116/120 bpm) *速度間歇 *力量間歇
W1 HIIT workout 30/30 (平路）
       課程介紹
* 30sec : 30sec
* 6（速度）+20（力量）‎ =  26 set
* 畫圓練習
* 轉速練習75/80/116/120 bpm
W2 All I want for Christmas is you （跳躍）2025-2018=7
       0:51 75 bpm
       0:57 8拍
       1:10 1個8+4個2
       1:23 1個4+4個1
       1:42 1個8+4個2
       1:55 1個4+2個2
       2:08 1個8+8個1
       2:27 1個8+4個2
       2:53 1個4+2個2
       3:22-3:53 8拍
E LIFT ME UP (圓) 120bpm
    0:48-1:21 臀部服貼椅墊
    2:08-2:40 感受腳與踏板的密合度
    3:12-3:44 腰髖穩定雙腳行進
O Helios (速度間歇) 30sec:30sec
    1️⃣1:25-1:53
    2️⃣2:21-3:03
    3️⃣3:31-4:12
    4️⃣4:40-5:09
    5️⃣5:36-6:04
    6️⃣6:32-7:00
E 歲月我繞了你 (轉速）116bpm
    距離上一張專輯16年，新專輯耗時5年，2025年是范曉萱出道第30年，這一次，她和她最心愛的樂團100%，形容自己是「過客」。
O 30-30 funk （力量間歇） 30sec:30sec
E 藍旗袍（跳躍/轉速）80 bpm
    0:49 4拍
    1:13  8拍
    1:35 跑步
    2:14 4拍
    2:38  8拍
    3:02 2拍
    3:23-3:44 跑步
C1 mourning (伸展)
C2 dream as one （伸展）",https://i.kfs.io/playlist/global/78610225v1/cropresize/300x300.jpg,ok,
OrvY0l9A_b3P0yxIPB,中文嗨歌（持續增加中）,,https://i.kfs.io/playlist/global/31001303v1/cropresize/300x300.jpg,ok,
LZzi6UFCYzN16c1Wj_,12/17 增肌不抵觸 week-16,"*最佳騎乘姿勢 *轉速（62/116bpm)  *爆發力間歇
W1 15:45 (平路)
* 15sec : 45sec
* 20+12 = 32 set
* 最佳騎乘姿勢
* 呼吸練習
* 轉速練習96 bpm
E violence （最佳騎乘姿勢）
   1️⃣1:11-1:27
   2️⃣1:49-2:05
   3️⃣2:49-3:05慢跑-3:22
X waves (跑步) 62bpm 
    0:15 2 拍
    0:47 4個2+8個1
    1:03 2個4+4個2
    1:17 1個8+8個1
    1:48 4個2+8個1
    2:04 2個4+4個2
    2:20 1個8+8個1
    2:50-3:22 1個2+2個1
O 15-45 Power Intervals (爆發力間歇)
     15sec :45 sec x20
   1️⃣0:25/1:25/2:25/3:25/4:25 
   2️⃣5:25/6:25/7:25/8:25/9:25 
   3️⃣10:25/11:25/12:25/13:25/14:25
   4️⃣15:25/16:25/17:25/18:25/19:25
E where is my husband (轉速）116 bpm
O MMAR 45-15 Circuit (爆發力間歇)
    15 sec :45 sec x 12 set
1. 1:09-1:24
2. 2:09-2:24
3. 3:09-3:24
4. 4:09-4:24
5. 5:09-5:24
6. 6:09-6:24
7. 7:09-7:24
8. 8:09-8:24
9. 9:09-9:24
10. 10:09-10:24
11. 11:09-11:24
12. 12:09-12:24
C1 海洋（伸展）",https://i.kfs.io/playlist/global/78599682v1/cropresize/300x300.jpg,ok,
1ZI5DBNePcQzNg8Z6C,旦增尼玛 歷年精選,2026-01,https://i.kfs.io/playlist/global/71617080v9/cropresize/300x300.jpg,ok,
GoaK693yeHNvj8YTYj,【在家工作BGM】聽古典樂增加靈感?,,https://i.kfs.io/playlist/global/66211774v2/cropresize/300x300.jpg,ok,
